,cod_sed,secretaria,codigo_institucion,nombre_institucion,licencia,nit,cod_dpto,departamento,cod_mpio,municipio,localidad,barrio,direccion,telefono,correo_electronico,pagina_web,naturaleza,nombre_representante,certificado_calidad,numero_certificacion,norma,entidad_emisora,estado_certificacion,fecha_otorgamiento,longitud,latitud,año_corte,mes_corte
424,4909,SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA,9522,FUNDACION TECNOLOGICA AUTONOMA DEL PACIFICO,10436-P.J.,800147711-2,8,ATLÁNTICO,8001,BARRANQUILLA,,PRADO,CRA 58 No. 68 - 73,3154133154,cedcontinua@utap.edu.co,,PRIVADA,RENEMARTINEZ PRIETO,NO,,,,,,,,2020,11
425,3798,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO,7542,INSTITUTO DE EDUCACIÓN TÉCNICA INESUR,4218,13072538,52,NARIÑO,52678,SAMANIEGO,,,I.E SIMON BOLIVAR,3186147046,inesurpasto@hotmail.es,,PRIVADA,ANDREA MILENARIASCOS AZA,NO,,,,,,,,2020,11
426,3807,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE DOSQUEBRADAS,8577,SEGURIDAD INTEGRAL HSEQ S.A.S,685,901014670-4,66,RISARALDA,66170,DOSQUEBRADAS,,Santa Mónica,Carrera 17 N° 17-62,3220307,info@seguridadintegral.com.co,www.seguridadintegral.com.co,PRIVADA,LILIANA MARITZAMEJÍA VILLA,NO,,,,,,,,2020,11
427,3798,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO,4264,INSTITUTO DE CAPACITACION COMPUNET,883,59815767,52,NARIÑO,52683,SANDONÁ,,,KRA 4a No 03-55,7287839,compunetsandona@gmail.com,,PRIVADA,MAGALY YOLANDA MORAN CHAVES,NO,,,,,,,,2020,11
428,3818,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI,7274,ACADEMIA DE LOCUCION RAADIO Y TELEVISION ARTV,4143.0.21.5003,805012053-2,76,VALLE DEL CAUCA,76001,CALI,,MIRAFLORES,CARRERA 24 No. 4-15,5584707,academiaartv@hotmail.com,,PRIVADA,JOSE RODRIGOTORRES,NO,,,,,,,,2020,11
429,3802,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA,709,INSTITUTO TECNICO IMTEL LTDA,1013,900186830-1,54,NORTE DE SANTANDER,54001,CÚCUTA,,Centro,CALLE 9 # 0- 64,5712238,admisionescucuta@imtel.edu.co,,PRIVADA,Albeiro Del CarmenYaruro Arteaga,NO,FT-CER528013,NTC 5555,ICONTEC,VENCIDA,04/07/2017 12:00:00 AM,,,2020,11
430,3805,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL RISARALDA,4550,Instituto OXFORD (Santa Rosa de Cabal),0218,10.137.037-8,66,RISARALDA,66682,SANTA ROSA DE CABAL,,,Calle 9 No.12-74,3642428,oxfordsantarosa@gmail.com,,PRIVADA,Jorge EliécerLondoño Rúa,NO,CO17.01239,NTC 5555,BUREAU VERITAS,CANCELADA,08/25/2017 12:00:00 AM,,,2020,11
431,3807,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE DOSQUEBRADAS,6917,PREDESALUD,791,830016160-1,66,RISARALDA,66170,DOSQUEBRADAS,,VILLA FANNY,CARRERA 16  N 9-30 LOCAL 4 C CIAL LA POPA,3302588,dosquebradas@predesalud.edu.co,www.predesalud.edu.co,PRIVADA,JOSELÍNARDILA GONZÁLEZ,NO,,,,,,,,2020,11
432,3759,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN,8608,CENTRO DE ENSEÑANZA CONDUTRAMITES CLUB - ETDH,002958,432082932,5,ANTIOQUIA,5001,MEDELLÍN,MEDELLIN,,CARRERA 76 N° 32 - 63,448 51 51,info@condutramitesclub.com.co,,PRIVADA,SILVIA ELENAECHEVERRY GARCÍA,NO,,,,,,,,2020,11
433,3808,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SANTANDER,2992,CENTRO EDUCATIVO EL BOSQUE,12261,700008568-7,68,SANTANDER,68147,CAPITANEJO,,CENTRO,Carrera 3 N° 3 - 34,6600212,edgarguillermo@hotmail.com,,PRIVADA,EDGAR GUILLERMONAVAS ALTAMIRANO,NO,,,,,,,,2020,11
434,3804,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ARMENIA,7202,ASODICS S.A.S,2005,900727840-6,63,QUINDÍO,63001,ARMENIA,,"URIBE, colegio Liceo Juan Pablo II",CALLE 28 No. 13 - 47,7445046,asodics.s.a.s@outlook.com,www.asodics.edu.co,PRIVADA,CARLOS ANDRES MORA GOMEZ,NO,,,,,,,,2020,11
435,3790,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL HUILA,5022,CENTRO DE ESTUDIOS NAVARRA,0156,900011108-9,41,HUILA,41791,TARQUI,,,CARRERA10  2-78,8329111,estudiosavanzadosensalud@navarra.edu.co,,PRIVADA,SANDRA NAVARRO PARRA,NO,,,,,,,,2020,11
436,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,7960,ALIANZA COLOMBO FRANCESA,020073,860010904-6,11,BOGOTÁ D.C.,11001,BOGOTÁ,CHAPINERO,Chico Norte,Carrera 11 No. 93-40,6915686,fbarranco@alianzafrancesa.org.co,,PRIVADA,ANDRES AUGUSTO CASTRO FORERO,SI,FT-CER577683,NTC 5555,ICONTEC,PRIMERA VEZ,12/29/2017 12:00:00 AM,,,2020,11
437,3781,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA,7720,"CENTRO DE ESTUDIOS ADMINISTRATIVOS ""CEADS""",1295,900733778-1,23,CÓRDOBA,23675,SAN BERNARDO DEL VIENTO,,,Cra. 12 calle 20 No. 20-13,3006559163,direccion@ceads.com.co,,PRIVADA,CARLOS MANUELRODRIGUEZ SANTOS,NO,,,,,,,,2020,11
438,3816,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IBAGUÉ,2743,ESCUELA DE BELLEZA NUBIA Y TOÑINA,71-3250,38231015-1,73,TOLIMA,73001,IBAGUÉ,,CENTRO,Carrera 4 No 12-87,3153369941,escueladebellezanubiaytonina@gmail.com,https://escuelanubiaytoñina.wordpress.com/,PRIVADA,Luz MarinaSanchez Ospina,NO,,,,,,,,2020,11
439,3813,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SUCRE,9633,ESCUELA DE CARABINEROS RAFAEL NÚÑEZ,2254,900373379-0,70,SUCRE,70215,COROZAL,,,CARRETERA TRONCAL OCCIDENTE KILOMETRO 2 VÍA CARTAGENA,095-2840044,esran.direc@policia.gov.co,,OFICIAL,JOHN FREYCARRILLO BRIÑEZ,NO,,,,,,,,2020,11
440,3799,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO,6545,AMERICAN CENTER COMPUTER,1215,12985877-2,52,NARIÑO,52001,PASTO,,CENTRO,CALLE 17 No. 15-10,7294245,americancentercomputer@gmail.com,www.americancentercomputer.tk,PRIVADA,JAVIER ORLANDOBRAVO CHAMORRO,NO,,,,,,,,2020,11
441,3794,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA,5328,INSTITUTO DE FORMACION TECNICA I..F.T CAJAMAG,146,8917800933,47,MAGDALENA,47288,FUNDACIÓN,,CENTRO,CALLE 8 Nº 6-17,4217900 ext1083,ift@cajamag.com.co,www.cajamag.org/educacion,PRIVADA,SERGIO HERNANDEZ GUILLOT,NO,,,,,,,,2020,11
442,3765,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOLEDAD,9539,CENTRO DE CAPACITACIÓN LABORAL SAS,1101,901139220-0,8,ATLÁNTICO,8758,SOLEDAD,,MILENIO,CARRERA 14 # 58-53,3194701108,cclrescate@gmail.com,,PRIVADA,OMAR JAVIERCUITIVA SAMANCA,NO,,,,,,,,2020,11
443,10930,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ZIPAQUIRÁ,8384,INSTITUTO TOMAS MORO,1120,900612502-7,25,CUNDINAMARCA,25899,ZIPAQUIRÁ,,La Esmeralda,Carrera 7 No 10 - 22,3142545642,instomasmorozipa@gmail.com,,PRIVADA,ANDRES LEONARDOSALAZAR WHITE,NO,,,,,,,,2020,11
444,3824,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ARAUCA,4883,CORPORACION DE EDUCACION DEL ORIENTE - CORPORIENTE,2180 DEL 2009,900087993-7,81,ARAUCA,81736,SARAVENA,,6 de Octubre,Calle 28 16 - 05,8821542,coordinaregional@corporiente.edu.co,www.corporiente.edu.co,PRIVADA,JAIME LEONELPEREZ ESLAVA,NO,,,,,,,,2020,11
445,3778,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN,3009,CAMBRIDGE LANGUAGE CENTRES,20161700345791,817003933-4,19,CAUCA,19001,POPAYÁN,,CATAY,CARRERA 9 # 18N187,8239969,cambridgelanguagecentres@hotmail.com.co,www.cambridgelanguagecentres.com,PRIVADA,CARLOS HUMBERTOLOPEZ GARCIA,NO,,,,,,,,2020,11
446,3788,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA,6494,FUNDACIÓN POLITÉCNICO BICENTENARIO,1660,900695890-5,25,CUNDINAMARCA,25754,SOACHA,,VILLA CLARA,CARRERA 11 No 16-80,7820991,JRamirez@bicentenario.edu.co,,PRIVADA,JENNY MERCEDESRAMIREZ DUARTE,NO,,,,,,,,2020,11
447,3797,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO,8909,MARIA LAURA MONTOYA SEDE CIUDAD PORFIA,1568,86078664-9,50,META,50001,VILLAVICENCIO,,BARRIO CIUDAD PORFIA,CARRERA 43 No. 50 SUR - 106,3138554344,institucionmarialauramontoya@gmail.com,,PRIVADA,MARIA OMAIRABEJARANO HERRERA,NO,,,,,,,,2020,11
448,3796,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL META,8412,INSTITUCIÓN DE EDUCACIÓN PARA EL TRABAJO Y EL DESARROLLO HUMANO COFREM - GRANADA,6092,892000146-3,50,META,50313,GRANADA,,CENTRO,CARRERA 12 # 15-57,3115178290,institutotecnico@cofrem.com.co,www.cofrem.com.co/institutotecnico,PRIVADA,ROOSELVET DÍAZ FONTECHA,NO,,,,,,,,2020,11
449,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,8252,CORPORACION ESCALANDO FUTURO,18-019,900017160-1,11,BOGOTÁ D.C.,11001,BOGOTÁ,RAFAEL URIBE URIBE,SAN JOSE,CARRERA12 D No. 22-56 SUR,3610833,contratos@escalandofuturo.org,,PRIVADA,LUZ MIRYAMPEÑA TELLEZ,NO,,,,,,,,2020,11
450,3781,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA,4784,"INSTITUTO TECNICO DE TRANSITO, TRANSPORTE Y SEGURIDAD VIAL ""INTRAVIAL""",00000374,900812728-2,23,CÓRDOBA,23686,SAN PELAYO,,EL CENTRO,KRA 8 No 6-26,3108734703,sedcordoba@sededucacion.gov.co,,PRIVADA,WILIAM HUGOPINCHAO GUERRERO,NO,,,,,,,,2020,11
451,3798,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO,7573,INSTITUTO DE EDUCACIÓN TÉCNICA INESUR,2609,27333359-6,52,NARIÑO,52260,EL TAMBO,,,I.E SAGRADO CORAZON DE JESUS,3138615926,inesurpasto@hotmail.com,,PRIVADA,VICTOR HUGOIBARRA,NO,,,,,,,,2020,11
452,3797,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO,8733,INSTITUTO POLITÉCNICO AGROINDUSTRIAL SEDE CIUDAD SALITRE,3797,800254766-5,50,META,50001,VILLAVICENCIO,,CIUDAD SALITRE,COMUNA 4 IE MARCO ANTONIO FRANCO RODRIGUEZ,3125872672,calidad@poliagro.edu.co,,PRIVADA,OMARGUALTEROS VILLARREAL,NO,,,,,,,,2020,11
453,10850,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FACATATIVÁ,8649,CRUZ ROJA COLOMBIANA SECCIONAL CUNDINAMARCA Y BOGOTA D.C. SEDE FACATATIVA,1010,860070301-1,25,CUNDINAMARCA,25269,FACATATIVÁ,,COPIHUE,carrera 8o no11A- 32,3188941439,educacionfaca@cruzrojabogota.org.co,,PRIVADA,GLORIA MABELCASTELLANOS RAMIREZ,NO,,,,,,,,2020,11
454,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,4865,INSTITUCION TECNICA SAN JOSE OBRERO (antes INSTITUCION TECNICA NAZARET),110361,890905819-9,11,BOGOTÁ D.C.,11001,BOGOTÁ,SUBA,LA GAITANA,CRA. 125 No. 132-C-76/82,7043501,instituciontecnicanazaret@yahoo.com,www.tecnicasanjoseobre.wixsite.com/san-jose-obrero,PRIVADA,DUBY ROA RIVAS,NO,FT-CER292866,NTC 5555,ICONTEC,VENCIDA,01/31/2014 12:00:00 AM,,,2020,11
455,3759,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN,7271,POLITÉCNICO GRANCOLOMBIANO,19349,8600786431,5,ANTIOQUIA,5001,MEDELLÍN,MEDELLIN,,Carrera 81 N° 53 A 01,6040200,afhernandezv@poligran.edu.co,,PRIVADA, JURGEN CHIARI ESCOBAR,NO,,,,,,,,2020,11
456,3791,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE NEIVA,4415,ESCUELA TECNICA ESPECIALIZADA SACS CONSULTORES,1302 LICENCIA DE FUNCIONAMIENTO,813008777-1,41,HUILA,41001,NEIVA,,QUIRINAL,CARRERA 5A No 17 - 21,8752144,Ventas@sacsconsultores.com,WWW.sacsconsultores.com,PRIVADA,ERWINALDANA MOLANO,NO,,,,,,,,2020,11
457,3758,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA,8753,INSTITUTO DE FORMACIÓN INTEGRAL PARA EL TRABAJO - IFIT,2017060112674,91536793-4,5,ANTIOQUIA,5893,YONDÓ,,,CARRERA 64 NO. 64 - 35,3143651150,IFIT@OUTLOOK.ES,,PRIVADA,HARRYPEREZ SERPA,NO,,,,,,,,2020,11
458,4841,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YOPAL,4602,POLITECNICO MAYOR DE CASANARE,0919,9001521083,85,CASANARE,85001,YOPAL,,CAMBULOS,CARRERA 19 No 20 - 29,3203394289,polinare@gmail.com,www.polimayor.edu.co,PRIVADA,PAULO ROBERTOLASSO MARIN,NO,,,,,,,,2020,11
459,3774,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MANIZALES,1276,ACADEMIA NACIONAL DE APRENDIZAJE,1562,901083470-2,17,CALDAS,17001,MANIZALES,,CENTRO,CALLE 26 # 21-37,8833650,administrativanacioanl@andap.edu.co,,PRIVADA,FRANCISCO JAVIERGOMEZ,SI,20.046-3,NTC 5555,CELAC,RENOVADA,12/12/2011 12:00:00 AM,,,2020,11
460,4910,SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA,6673,INSTITUTO DE SISTEMAS COMPUCARIBE,0319,9003837961,13,BOLÍVAR,13001,CARTAGENA,,Pie de la Popa,calle 30 # 21-284 edificio primavera,6661948,henry@institutocompucaribe.edu.co,www.institutocompucaribe.edu.co,PRIVADA,Henry DavidTorres Buelvas,NO,,,,,,,,2020,11
461,3798,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO,7486,CENTRO EDUCATIVO NACIONAL SISTEMATIZADO- CENAS,0423,12984011-7,52,NARIÑO,52399,LA UNIÓN,,,"INSTITUCIÓN EDUCATIVA JUANAMBU SEDE,SANTA TERESITA",3178385484,CENASNAR@HOTMAIL.COM,,PRIVADA,JORGE HERNANLASSO YELA,NO,,,,,,,,2020,11
462,4841,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YOPAL,8365,INSTITUCION DE EDUCACIÓN PARA EL TRABAJO Y DESARROLLO HUMANO INGENIERÍA Y SERVICIOS SAR,1503,16687988-8,85,CASANARE,85001,YOPAL,,LA ESPERANZA,CARRERA 15 22 54,3166188769,itdh.sar@gmail.com,www.sar.edu.co,PRIVADA,JAVIERFAJARDO GIL,NO,,,,,,,,2020,11
463,3758,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA,1352,CENTRO DE EDUCACION PARA EL TRABAJO Y EL DESARROLLO HUMANO CENFED S.A.S,0008858,98504063-1,5,ANTIOQUIA,5736,SEGOVIA,,,Calle 48 Palace # 46-70,8314798,cenfed@hotmail.com,,PRIVADA,JOSE ALBERTOBUSTAMANTE,NO,,,,,,,,2020,11
464,3735,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA,4812,ESCUELA NACIONAL DE INFORMATICA,7681,194858235,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,,,CARRERA 7 No 7-31,8553806,eni.direcciongeneral@gmail.com,,PRIVADA,JOSE LUISCASTRO NOVA,NO,,,,,,,,2020,11
465,3781,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA,7367,"INSTITUTO DE EDUCACION TECNICA LABORAL ""INETMAP""",611,78696652-2,23,CÓRDOBA,23466,MONTELÍBANO,,El Paraiso,Manzana 17 Lote 8 y 9,3114291701,hmfr6843@hotmail.com,,PRIVADA,GABRIEL JOSELOZANO DIAZ,NO,,,,,,,,2020,11
466,4449,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE RIOHACHA,4776,ESCUELA DE ESTETICA Y COSMETOLOGIA MEDICA ELOISA TAMAYO,435,0900224403-1,44,LA GUAJIRA,44001,RIOHACHA,,"Sector de Cuatro Vias , Riohacha",Calle 15 Nº 15 - 09,7276324,esesco2008@hotmail.com,,PRIVADA,EMMA HENRIQUEZ IGUARAN,NO,,,,,,,,2020,11
467,3762,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ITAGÜÍ,5383,CENTRO DE SISTEMAS DE ANTIOQUIA ITAGUI,6998,811030714-0,5,ANTIOQUIA,5360,ITAGUI,,centro,Clle 54 Nº 50 - 57,4445556,fmontoya@censa.edu.co,www.censa.edu.co,PRIVADA,JOHN JAIROHERNANDEZ ROJAS,SI,FT 024-1,NTC 5555,ICONTEC,RENOVADA,05/18/2011 12:00:00 AM,,,2020,11
468,3794,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA,8044,CORPORACION EDUCATIVA REGIONAL PARA EL TRABAJO CORPAT,885,900876791-1,47,MAGDALENA,47058,ARIGUANÍ,,KENNEDY,DIAGONAL 1 No. 1C-30,3216932321,corpatariguani885@gmail.com,,PRIVADA,ROSARIO PATRICIAGARCIA BARRIOS,NO,,,,,,,,2020,11
469,3806,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA,4278,INSTITUTO DE BELLEZA YVONNE,568,29636263-6,66,RISARALDA,66001,PEREIRA,,CENTRO,CRA 7 Nº 16-25 SEGUNDO PISO,3442221,institutoyvonnepereira@hotmail.com,www.ivonneinternacional.com,PRIVADA,BLANCA INESRESTREPO,NO,,,,,,,,2020,11
470,3790,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL HUILA,5017,CORPORACION EDUCATIVA FRANCISCO JOSE DE CALDAS,0154,0813011541-1,41,HUILA,41298,GARZÓN,,EL PROGRESO,CALLE 3 No.5 -111,6710064,cooedugar@yahoo.com,,PRIVADA,ANTONIO DE JESUS ZAPATA CASTAÑEDA,NO,,,,,,,,2020,11
471,3759,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN,7425,CETIA FORMACIÓN Y CONSULTORIA,014254,427773905,5,ANTIOQUIA,5001,MEDELLÍN,MEDELLIN,,CALLE 7 N° 45 - 29,3541031,centro.cetia@gmail.com,,PRIVADA,ADRIANA PATRICIAGIL ZULUAGA,NO,,,,,,,,2020,11
472,3808,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SANTANDER,4672,CORPORACION UNIDADES TECNICAS DE COLOMBIA - UTC,006371,900192626-8,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,,SAMANES,calle 5 avenida circunvalar,6596037,sedesanvicente@utc.edu.co,www.utc.edu.co,PRIVADA,MAURICIORODRIGUEZ PEREZ,NO,,,,,,,,2020,11
473,3806,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA,7669,ESCUELA PANAMERICANA DE APRENDIZAJE EPA,1826,30414178-9,66,RISARALDA,66001,PEREIRA,,PARQUE INDUSTRIAL,MANZANA 5 CASA 16 SECTOR B CIUDADELA DEL CAFE,3269290,NANA021@HOTMAIL.COM,,PRIVADA,ELIANAOROZCO VASQUEZ,NO,,,,,,,,2020,11
474,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,5164,INTECC INSTITUCION DE EDUCACION PARA EL TRABAJO Y EL DESARROLLO HUMANO,4119,900095875-1,11,BOGOTÁ D.C.,11001,BOGOTÁ,BARRIOS UNIDOS,SAN LUIS,AVENIDA CARACAS  No. 72 A- 41,2123090,educacionintecc@gmail.com,www.intecc.edu.co,PRIVADA,ALEJANDROMORENO CASTAÑEDA,NO,,,,,,,,2020,11
475,3735,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA,6426,INSTITUTO TÉCNICO SAN ANDRES CORSSINI MADRID,9386,830119295-1,25,CUNDINAMARCA,25430,MADRID,,,Carrera 22 No. 3-14 y Calle 4Sur No. 21-110,8288019,educacioncorssini@gmail.com,,PRIVADA,GLORIA ESPERANZAORTEGÓN,NO,,,,,,,,2020,11
476,3806,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA,8911,JUANITA RUBIO,5369,901159486-8,66,RISARALDA,66001,PEREIRA,,CIRCUNVALAR,CARRERA 12 BIS 11-19,3137759288,LUZNO@HOTMAIL.COM,,PRIVADA,MARIA DEL PILARVALENCIA IDARRAGA,NO,,,,,,,,2020,11
477,3758,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA,4608,"INSTITUTO DE EDUCACION COMFENALCO ""CONSUELO MONTOYA GIL""",201500185750-3,890900842-6,5,ANTIOQUIA,5042,SANTAFÉ DE ANTIOQUIA,,Buga,Calle 10 # 13-37,8531023,diana.quinonez@comfenalcoantioquia.com,www.comfenacoantioquia.com,PRIVADA,DIANA QUIÑONEZ MONTOYA,NO,,,,,,,,2020,11
478,3797,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO,6383,ESCUELA DE ESTÉTICA INTEGRAL PRINCESS,1951,51772445-1,50,META,50001,VILLAVICENCIO,,CAMOA,CALLE 19 No.40-48,3133249376,escuelaprincess@gmail.com,,PRIVADA,GISLAYNE ASTRIDVILLALBA IZQUIERDO,NO,,,,,,,,2020,11
479,3781,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA,4136,"INSTITUTO NACIONAL DE EDUCACION Y SUPERACION POLITECNICO "" INDES""",429,15019194-9,23,CÓRDOBA,23162,CERETÉ,,CALLEJON RESTREPO,CALLE 12 No 12-90,7745913,despachoseceducacion@sedcordoba.gov.co,,PRIVADA,JOSE RAULCARRASCAL CORDOBA,NO,,,,,,,,2020,11
480,4436,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PITALITO,7762,POLITECNICO DEL SUR DE COLOMBIA POLISURCO,494,4602496-8,41,HUILA,41551,PITALITO,,JARDIN,CALLE 13 N° 2 - 19 SUR,3157192092,polisurco@gmail.com,www.polisurco.edu.co,PRIVADA,OSCAR DE JESUS TORRES MUÑOZ,NO,,,,,,,,2020,11
481,4841,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YOPAL,4625,INSTITUTO TECNICO DE EDUCACION Y CAPACITACION ITEC,0404,11309887-4,85,CASANARE,85001,YOPAL,,LIBERTADORES,CALLE 9 20 45 PISO 4,3124512589,itec.edutecnica@gmail.com,www.itec.edu.co,PRIVADA,MARISELASIERRA HERRERA,NO,,,,,,,,2020,11
482,3806,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA,7557,POLITECNICO SUPERIOR CAFETERO,1413,58236601,66,RISARALDA,66001,PEREIRA,,CIRCUNVALAR,CALLE 4 BIS 15-31,3161972,DIRECTORGENERAL@POLISUPERIOR.EDU.CO,,PRIVADA,EDWAR ALFONSO RAMIREZ JARAMILLO,SI,FT-CER745349,NTC 5555,ICONTEC,PRIMERA VEZ,01/31/2020 12:00:00 AM,,,2020,11
483,3797,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO,3223,"INSTITUTO DE CAPACITACIÓN INTEGRAL ""INCI LTDA""",0065 ART.1,830504539-2,50,META,50001,VILLAVICENCIO,,CENTRO,CARRERA 34 No.34A-03,6845446,gmmbinci@hotmail.com,www.incivirtual.com,PRIVADA,GLADYS MERYMARTÍN BERNAL,NO,IC&T-5555-19-181-02/14,NTC 5555,INTERNATIONAL CERTIFICATION & TRAINING S.A.,VENCIDA,03/21/2014 12:00:00 AM,,,2020,11
484,3806,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA,2540,ACADEMIA DE BELLEZA ESTILOS EUROPEOS,321,42019364,66,RISARALDA,66001,PEREIRA,,CENTRO,CARRERA 8 28-32 PISO 1,3356732,olgamilena70@hotmail.com,,PRIVADA,MINERVA LOPEZ,NO,,,,,,,,2020,11
485,3764,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ATLÁNTICO,8459,CENTRO DE TECNICAS COMERCIALES RAPIDAS  - TECNICOR S.A.S.,2283,900041550-1,8,ATLÁNTICO,8078,BARANOA,,,CL 19 NO 22-85,3442568,direcciongral@tecnicor.edu.co,,PRIVADA,JHONLOPEZ OSORIO,NO,,,,,,,,2020,11
486,10853,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FUNZA,5836,COLEGIO INCADE,11248,900072038-2,25,CUNDINAMARCA,25286,FUNZA,,El centro,Carrera 16 No. 12-90,8257400,carmenincade@hotmail.com,,PRIVADA,ELIZABETH MORALES CARVAJAL,NO,,,,,,,,2020,11
487,4449,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE RIOHACHA,9165,CORPORACION EDUCATIVA PARA EL FUTURO SINFRONTERAS S.A.S.,1493,901209122-8,44,LA GUAJIRA,44001,RIOHACHA,,LAS VILLAS,CALLE 17 N° 7 - 05,3014185267,SINFRONTERASRIOHACHA@HOTMAIL.COM,,PRIVADA,ORLANDOCORREDOR GOMEZ,NO,,,,,,,,2020,11
488,4815,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE JAMUNDÍ,6643,WORLD ENGLISH CENTRO DE IDIOMAS,36-49-062,14975212-1,76,VALLE DEL CAUCA,76364,JAMUNDÍ,,LA PRADERA,CARRERA 14 # 18-51,5922721,WORLDENGLISHJAMUNDI@GMAIL.COM,,PRIVADA,LUIS ALFREDO CLEMENT GRISALES,NO,,,,,,,,2020,11
489,3797,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO,3235,YEAH COMMUNITY COLLEGE,1851,79649276-1,50,META,50001,VILLAVICENCIO,,BARZAL,CARRERA  37 No.33B-27,6728777,director@yesinstitute.edu.co,www.yeahcolombia.edu.co,PRIVADA,ANGELICA MARIARODRIGUEZ ALARCON,NO,FT -CER310540,NTC 5555,ICONTEC,VENCIDA,05/21/2014 12:00:00 AM,,,2020,11
